,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
10,-0.42142597,0.5676371,0.051625162,-1.4234982,-0.56929046,-0.9792056,1.2098747,-0.1982217,0.3360983,-0.3230946,0.34433955,-0.49760544,0.1848646,-0.6482084,0.8654572,0.28320247,-2.513825,0.34126925,0.3922927,-0.29537532,1.3203423,-0.06965198,-0.35851943,-0.49263695,-0.48368394,-0.95836,1.0272386,-0.8070124,-1.6023337,0.40428486,-1.4258733,1.2540213,2.2337067,0.18063092,-1.0292515,0.34181634,-1.5319974,-0.7242794,-1.0794499,0.06107707,0.7959793,-0.1978229,-0.67117345,-0.5878576,-0.77077705,-0.6222004,-0.80046684,0.39067873,-0.6465781,0.3010874,-0.5008325,-0.404823,0.5074985,-0.19566464,1.0631088,-1.2193831,-1.2298083,0.3583191,-0.7089896,-1.2943764,-1.0282782,-0.81241864,-1.9063407,-1.285663,0.72854805,-1.5982149,-0.1822345,-0.019333556,-0.17895856,-0.5528014,-0.4963606,-0.47829387,0.48689544,-0.91075945,-1.8693165,-0.40848505,-0.18656969,-0.650446,-0.17370737,-0.5032181,0.7141757,-0.02214545,-0.6955011,-0.24294727,1.9956651,0.2323058,0.29417267,1.0719371,0.63181484,1.2529168,0.05227025,1.2237835,1.5282309,1.4712545,-0.85951066,-0.39816108,-0.9412335,0.65746444,-0.7078278,0.05024395,0.8442907,-1.7291012,1.088048,-0.9716372,-0.70598847,-1.4480661,0.39281482,1.2861071,-0.58561903,1.4058084,0.1667302,-0.84431535,-0.8377805,1.2578453,-0.41155007,-0.3040048,0.9830457,-1.0214096,1.2935542,1.7419374,-0.41031057,1.3142503,-1.9182153,0.8397174,0.67527264,0.6145542,-0.6871914,2.1731796
11,-0.4428887,0.5339941,1.5150493,-0.72909135,0.14991407,-1.0780939,1.6427958,-1.2213166,0.7376146,-1.1746732,0.063039415,-1.1542177,0.37656295,-1.0644118,1.1749178,-0.06293265,-2.5144255,0.56456804,-0.8141479,-0.32388592,1.9841264,0.07789472,0.18231711,-0.2553328,-0.66750205,-0.85005444,-0.21419312,-0.82536536,-0.8236312,0.7094897,-0.12648726,0.09904691,1.4370493,-0.26820856,-0.29675022,0.5832677,-2.374791,-0.09688098,-1.2805188,0.28251943,0.95902336,-0.3189917,-0.9100814,-1.4035037,0.004062933,0.6964665,-0.102028966,0.55252576,-0.7601352,0.02700511,-0.838686,-0.6687609,0.917933,-0.98328066,0.96350276,-1.1183546,-0.67644185,0.76541644,0.5129055,-1.0524094,-0.50901824,-0.710511,-1.9372342,-0.5391945,0.21089906,-1.845069,0.6237276,-0.28580177,0.25220487,-0.06483595,-0.5582973,-1.0885725,-0.04231212,-1.5918857,-2.7533538,-0.32643107,-0.8405552,0.1444367,-1.2097044,-0.84748393,1.1188564,-1.1786314,-0.30551806,-0.45994595,1.6390649,-0.007164374,0.70121485,0.7387182,-0.1337942,-0.22927517,1.3015379,1.5141026,1.359366,0.9452973,-0.9215565,-0.01218633,-0.93448895,0.17623314,0.53869694,0.26582277,-0.4496892,-0.3961425,0.9608979,-1.1518754,-0.7019658,-0.83501107,0.41290355,1.5057907,-0.27791393,1.0444092,-1.2924238,-0.5525357,-0.93683577,0.9168772,-0.52161884,0.67977965,1.1983716,-0.9980587,-0.13472754,1.3018029,-0.115615934,1.2989904,-1.1087897,-0.6996217,1.0362905,-0.24339893,-1.1029731,1.143647
12,0.24435882,1.3470474,-2.580873,-0.13382603,0.36125723,-1.2226279,-0.28925768,-0.64449793,-0.3474283,-0.25271738,1.5549269,-0.09300259,1.4287446,0.5240028,0.65871096,0.35811365,0.72426665,-1.0030538,-0.69414365,1.8001772,0.17766124,1.3485714,-1.0277787,0.78963196,0.19350605,-1.1136948,1.0171884,-0.6563456,-0.2128541,0.7922486,0.57546806,0.983851,0.929617,1.5817119,-0.4078495,1.1255138,-0.8744601,-0.092189334,-0.95848554,0.3069384,0.6467937,-0.07256212,-1.0126897,0.15117346,-0.68909854,-2.525022,1.6504219,-1.0919013,0.95150346,0.46588206,-0.9452967,0.35646555,-0.4131354,-1.4855397,0.2415012,-0.9583823,-1.5696195,0.2577122,0.55648214,-0.66004664,-0.57785714,-0.071139805,-0.6203757,-1.6214817,0.23459554,-1.2619604,-0.5587039,0.6203893,0.41748452,-1.0008849,0.23161411,-1.638684,0.2299238,-0.35948807,-0.8019077,0.011459094,1.4334551,-1.68411,0.16520596,-1.9032171,1.0274464,0.4439163,-0.25083613,2.1286569,1.832545,2.7015297,-0.07277292,0.37913322,0.33235687,0.06882548,-0.027484573,1.0748464,1.0438282,-0.2938866,0.27251387,0.6103044,-0.2128512,-0.22361647,-0.45060346,1.0742853,-0.9781103,1.1567599,0.08465977,-1.65331,-0.34368804,-1.0404454,1.9429969,1.8978161,-0.9181122,-0.87219995,-0.4497814,0.6621732,0.30142766,0.044760294,0.085697845,-0.6358104,-0.0144650545,-0.6196636,0.92298514,1.9168432,0.18691847,1.3463326,-0.7779727,-1.2383596,0.79533535,0.26554036,-0.37335026,0.758449
13,-0.42475542,1.1115342,-0.42792198,-1.439948,0.6647042,0.024933109,1.1203786,-0.6112016,0.817133,-1.6136101,0.06608004,-0.21838412,-0.6274114,0.15099105,0.3903344,0.17612703,-1.4966332,0.15357381,-0.43362483,-0.25729328,1.1028148,0.4320748,0.025547028,-0.9871701,-0.4705633,0.14576817,-0.44298303,-2.126954,-1.9613299,0.06572469,0.11055021,0.112012774,1.32421,-0.13008434,-1.2295351,1.9851997,-0.7838722,-1.3002323,-2.0279574,0.0362378,1.0769467,0.08591005,0.3663184,0.72765744,0.849248,-0.12682363,-0.2757941,1.1954443,-0.28978938,1.1623898,-0.67705256,-0.9266506,-0.5560204,-1.2657518,0.72302437,-1.7583965,-1.4856435,1.1324732,0.85241866,-1.5933828,-1.0178257,-0.61155254,-1.4711219,0.20848413,0.47765797,-1.0026128,-1.318698,0.22258379,0.1084388,-0.48248893,-0.0097002685,-0.36823767,0.096038535,-1.1178619,-2.0041103,-0.8314905,-0.18781655,-0.20529921,-0.8114332,-0.35517985,-0.91730964,0.14441203,-0.6997136,0.22413266,1.2151089,-0.059236005,-0.118238986,0.7961047,0.52001834,-0.120039806,1.0580907,0.73558813,1.6891798,0.32343218,-1.2914578,0.32317996,-0.6252476,0.7715523,-1.2295418,0.7546683,0.45803428,-1.5470462,0.60326767,-1.2009395,-2.2706196,-2.135469,0.9455393,1.2440293,-0.28158295,1.2484633,-1.3300402,-0.28787988,1.5845397,1.8464707,0.30773342,0.09629911,1.8526807,-0.9976479,0.86825085,1.2031007,0.03848233,0.9453465,0.021232583,-0.040138632,0.25445223,-1.8477108,0.1843779,1.4531852
14,1.1772277,-0.7655271,-0.7159561,0.2546609,1.1995336,0.9568783,-0.38071337,-0.44540253,0.74965256,0.65254045,0.037466228,0.82545424,1.0689712,-0.13196963,-1.1496747,0.22482087,0.15914372,-0.7068735,0.07324824,-0.064403474,-0.4337898,-0.6334608,0.41935927,0.2668204,1.8471756,-0.6168969,0.08622605,1.7941384,-1.7410727,-0.33617383,-0.22731519,-0.47656602,-0.6482674,0.08017283,-0.96986866,1.0526245,-0.9600818,-1.1381274,-1.495121,0.6959623,1.8095835,0.39785,1.0426099,1.0970477,0.9392316,-2.0440497,-0.10345447,1.572752,0.3012796,-1.4098014,0.7327447,-0.35677084,-1.4816653,-0.7101656,-0.53340685,0.449222,1.0760328,-0.80870587,-0.57852364,0.37021112,1.4093273,0.42586434,0.52563196,0.64843917,0.45381188,-0.22957294,-1.0642588,0.3165349,-0.44120142,-0.36715958,-0.1153058,1.2632834,0.675843,1.0877402,0.76116055,-0.987279,1.7239712,1.2827482,1.1085765,0.3784672,-1.4307489,0.8674959,1.0319123,0.16275086,-1.06625,-1.0044336,1.7875414,-1.8317086,1.3738555,0.6841378,-0.10249051,-0.29641625,0.45181265,0.68709147,1.8074714,-0.59553045,0.5877156,-0.18820646,-2.1123888,1.3599406,1.9575839,0.13258263,-1.1490409,-0.7186402,-0.16626182,-0.6459416,-0.4339034,-1.5250736,-0.092090786,-0.8137185,-0.040264092,1.4880432,1.5548258,0.05378049,0.87021166,0.7262677,-0.07659246,1.561986,0.48992664,-0.25978073,0.31196988,0.6811365,0.9551471,1.2627319,1.1008064,-1.2308489,0.546877,-0.19921488
15,-0.96384,0.30384964,-1.9260073,0.6773244,2.7404263,0.4118299,-0.80526626,-0.49634176,0.6235728,0.56313646,-1.2918028,0.5416715,-0.92174524,0.009352721,0.061645154,0.40894455,0.5136002,-0.55533695,0.28906077,-0.06047988,0.3031194,-1.1004928,1.7458066,0.8910858,0.9730349,0.7116977,-0.12225493,0.34490457,0.8111061,-1.160633,0.5863205,-1.0963074,0.84717476,-0.013187401,-0.42429402,-0.054791596,0.2556992,0.023890913,-0.7487745,-0.29875836,0.6386906,1.1364595,0.7888483,2.534931,-0.2166583,0.08246206,-2.0209117,0.40957814,-1.1559734,0.52874464,0.13254222,0.57816166,-0.3298185,0.52391934,-0.28219432,1.444285,1.3979625,-2.1108077,-0.57019925,-0.292404,0.5712562,1.1811678,-0.5825385,0.5044255,-2.6739528,1.0254736,-0.7307718,0.10920228,0.8006638,-0.99619484,-1.1033423,0.51069415,-0.6511358,-0.75480324,0.93828875,0.7798103,0.9284909,0.124925986,-0.7430623,-0.9063271,-1.6275179,2.225146,-0.08833373,-0.41892517,-0.02474232,-0.31908196,0.75127554,0.66042936,1.1948422,1.0064075,-0.90430456,-1.2737261,1.0652258,0.96272606,0.8630386,-1.3629972,0.48838857,-1.4880059,-2.3468022,0.37899897,0.81476206,-0.39895487,-0.8688852,0.09831547,1.1923283,-1.8815032,0.025738802,-0.7038697,0.53247744,0.7674777,-0.29587507,1.1885644,0.30912143,0.90809375,-1.1853635,0.1668648,-1.1122395,0.17434509,0.31741196,-1.6551442,1.4031578,0.58342385,1.038284,-0.17779112,1.55142,-2.5670493,1.8719281,0.8298244
16,-1.0869662,0.09881562,-1.2989074,0.44143394,2.517588,0.21401107,-1.4604142,-0.31897143,0.33382484,1.2958294,-1.7012169,1.4094999,-0.3619222,0.0326794,0.2646521,0.15551709,0.24406469,-0.3660305,0.16926068,-0.49757174,-0.1448345,-1.0764023,0.9545551,1.0798278,0.81800777,-0.016649045,-0.614421,1.8816582,0.2972647,-2.0052223,0.008502334,-1.1095035,0.5926193,-0.55861664,-0.5389741,-0.40314063,0.42756367,-0.27441192,-0.13670722,-0.91363525,0.9479534,0.44463047,0.5053833,2.4809568,-0.8615188,-0.060664102,-1.2964629,-0.058779888,-1.09121,0.7234833,0.29453576,0.28494397,-0.8685562,-0.08920863,0.58315736,1.2885865,0.57082653,-2.372181,-0.24131384,0.24671245,0.7482399,0.28271985,-0.74597454,-0.12317197,-1.9644979,1.3038583,-1.7468477,0.73843926,1.0392264,-0.9624407,-1.9965899,0.64589703,-0.4012609,-0.6399154,1.224712,1.1211144,1.0003744,0.04015125,0.0643085,0.11496836,-2.0091581,1.6964247,0.54538035,0.18377262,-0.06127865,-0.35427734,1.2041688,1.0229685,1.0189198,1.6178654,-0.48157194,-1.6743687,0.6502988,0.17615482,1.5942358,-2.1835153,0.6776595,-0.942808,-1.7363448,0.3062999,0.68754303,0.5124425,-1.3178897,-0.02424644,0.67052466,-1.9304342,0.50697386,-0.99193513,0.5165012,0.75968134,0.14176942,1.1736379,-0.19517168,0.23116606,-0.7517319,0.31143546,-0.24856669,1.1551827,0.59287083,-1.5694253,0.99427867,0.9399735,1.2691076,0.5730953,1.1623515,-2.680103,1.453198,1.5068246
17,-2.4652588,-0.9615377,-1.1820611,1.2433623,1.2477762,1.1476154,-1.088994,-1.961972,0.41389802,0.721971,-1.652636,-0.43490708,-1.3073148,1.1477478,-0.119423464,0.8967808,-1.8514649,0.029806256,-0.5111919,-0.352186,0.21854338,-0.013741389,1.6086565,0.413373,2.045821,0.4352064,0.21405254,0.4415368,0.6154839,-0.99468017,-0.20493758,-0.254904,-0.5308003,1.2589236,0.44643041,-0.72722805,-0.6723233,0.11127045,0.12940343,-0.6662296,1.469495,-0.33750224,0.11268338,1.9759505,-0.35845563,-1.8947235,-1.5765489,-0.52021015,0.40098274,0.24130116,0.5336694,-0.29169732,0.69192594,-0.640044,0.3022064,-0.90645707,1.2583177,-1.8701379,-1.6831892,0.13067314,1.4891492,0.6225504,-2.6403954,-0.5692492,-2.5924687,1.2535405,0.10702846,0.7978045,0.1276994,-0.385142,-1.0099049,-0.108695745,0.68558687,-1.4658295,1.7303278,0.83552796,1.9811617,1.4925885,0.1781123,0.78660035,-1.960861,2.031324,0.6596056,0.57685214,-1.1331539,1.2894053,0.9288454,0.92280436,0.96944,0.34926406,1.2305547,-1.4729073,-0.24048167,0.5662378,2.5158508,-0.9790022,-0.48587438,0.34909484,-1.6438949,-0.19441205,1.210855,-0.41295946,-2.4381647,0.2633396,1.9870203,-2.5720084,1.0471618,-0.7252127,-0.1454507,-0.08101372,-0.107237354,0.65062994,0.40476054,-0.2133025,-1.2700548,-0.20253222,-0.19340327,0.8345278,-0.9833591,-0.36035833,1.3185617,0.0804125,1.1800436,0.10154191,2.0451808,-2.5243955,1.5052761,2.271947
18,0.76757336,1.2026179,-1.2211568,-1.4086269,2.1595268,-1.2913911,-0.31285214,-0.995498,0.49877164,-1.1393343,0.8182527,1.2264409,0.3226663,-1.3124388,0.7171763,0.88779557,1.3982749,0.46198374,0.763801,0.6531233,0.43845,-0.46304822,0.96707267,0.096907966,1.1676143,1.1223401,-1.2139968,1.1222475,0.27269554,-1.3331399,-0.8238661,-0.20483108,0.88596475,0.26897255,0.96755034,2.2524238,-0.09401811,-0.8215913,-1.3062053,0.03839148,0.54555684,1.4940666,-0.71214676,1.624784,-0.03758718,-1.8240577,-0.4666515,0.5274017,-1.2511201,0.27986288,0.83017236,-0.5054711,-2.2972274,-0.083965324,1.0169519,0.72099984,-0.3433542,0.39744377,0.05958608,0.56029564,1.963257,-2.262349,0.717981,-1.6057541,-1.2568285,0.72034127,-1.2539289,0.85267574,1.9336782,-0.37140566,-0.5432732,0.5275377,-1.9762334,0.65666056,-0.15184048,-0.1452177,1.345945,-0.54109895,0.2188549,-1.3535242,-1.6833085,1.5789071,-0.14706936,0.59181464,-0.051402263,-0.63212156,1.9655056,-2.3329384,1.8020369,0.20819095,-2.2022388,-0.73011065,0.95484173,-0.36339056,-0.81955415,-1.5782946,-0.7335591,-1.8008933,-2.2724051,1.1008075,0.5321859,0.9925305,-0.873024,-0.8426265,-0.26361072,-0.7216321,0.13801995,-1.475696,-0.13981952,1.0226663,-0.36379164,1.7732291,1.5063311,-0.07263609,0.90436566,1.0507505,-0.21497332,-1.3307345,0.77319944,0.018378273,0.22758898,2.5044966,1.1633228,-0.63899165,0.83537096,-0.08208276,0.4916435,-0.070103794
19,-1.1083193,-0.3057965,-2.4670813,0.5502398,2.4622457,-0.34645426,-1.567455,-0.653598,0.23385853,-0.39587772,-2.2307231,0.6161879,-0.65307736,0.73958766,0.48141578,1.2706928,0.3736208,-0.58415806,0.3865689,-0.15324475,-0.07874288,-0.73963624,0.49750358,0.46689758,0.65925914,0.3531034,-0.49715048,0.8112286,0.74769753,-0.30433193,0.012053624,-0.1719088,0.28998947,0.4842447,-0.14294842,0.4252636,-0.19770253,-0.45629138,-0.25812092,-0.078700036,1.3884423,1.1777767,0.08045614,1.9919348,0.30660608,-1.3272134,-1.3706005,0.52985775,-1.410773,0.56756973,0.21846272,0.7167249,-1.0496004,0.5553392,0.15196076,0.2793742,1.268106,-1.7616649,-0.61291575,0.5684215,0.93038356,-0.036923885,-0.6989645,-0.018851403,-2.7107038,0.9571666,-0.059207253,-0.11477129,0.44490445,-1.5571043,-0.6225928,0.02591385,-0.43003315,-0.21579142,1.6297148,0.6480546,1.0679727,0.603723,0.17044571,-1.4311613,-1.6177161,2.4997454,-0.067127295,-0.12340603,-0.8842497,-0.20608771,0.99704224,0.24662109,0.9333465,0.9782541,-0.72949225,-0.9237161,0.44456276,-0.14995378,0.52891415,-0.84340537,0.15486775,-1.3906668,-2.5335784,1.3276327,0.23052542,0.1318213,-1.9735206,-0.25568467,1.7998648,-2.7988024,0.33604082,-0.53135514,0.15686505,1.0309802,-0.4626818,0.999985,0.9232447,-0.15887263,-1.1455375,-0.8362671,-0.3731443,0.5198821,-0.44131348,-1.6865983,1.0922103,0.7885369,1.5219413,-0.49077109,1.8142926,-1.7501396,0.8541618,0.46860993
20,-1.258014,-1.20272,-0.3817797,0.32599097,-0.80187553,1.1017014,-1.3117508,-2.004817,0.08043954,-0.4154443,-1.2978733,-0.49611956,-1.5713181,1.218761,-0.8612591,0.912153,0.09126043,-1.4408576,0.9733327,0.40345964,1.0500206,-1.2815303,0.7516495,-0.092787765,2.0324433,1.3266919,0.96935606,-0.34269115,1.9275208,1.5312028,0.6202431,1.3793852,-0.73359424,1.7258549,-1.4633981,-0.22428769,-0.35892323,0.80359757,0.82436013,-0.33894196,1.456308,0.086328514,-0.8953544,1.0149006,0.09789882,0.39666423,-1.3748684,-0.5249363,-0.9956446,0.8267263,-0.79596585,-0.2578873,0.36938855,1.1808702,-0.87208587,-0.23006439,1.0336174,-1.5863018,-1.1050358,0.17789769,-0.43285903,0.40386242,-0.17407443,-0.3173951,-2.9462628,0.6071536,0.54850477,-0.74624616,0.3841963,-0.2179699,0.09610776,-0.386222,0.435011,0.03261909,0.44729018,0.52805185,0.45028755,-0.18542542,0.6303738,-0.16053154,-0.113235086,0.012869923,0.4889904,0.18132845,0.5862133,1.0374147,0.971223,1.2721541,-0.5863266,0.91913664,1.0462707,-1.5556412,0.81908584,-0.10736022,0.972534,1.2445718,0.6626317,0.8062013,-1.9576526,-0.9945417,-0.15571123,-0.4150518,0.25332582,0.34605405,1.2275318,-1.3835065,-0.25284156,1.0977405,-0.66293305,-0.5447758,0.14633884,-0.9267913,0.57451797,-1.1082958,-0.42723224,-1.3036039,-0.44469678,0.9614057,-0.31869036,-2.136381,2.2287889,-0.13048606,1.3520877,0.0116462475,1.3147534,-1.6931294,0.3333566,2.156487
21,-1.261142,-0.60107946,-1.7481849,0.16701129,1.9487361,0.38560322,-1.888941,-0.6912131,0.11771505,-0.011313958,-1.9717722,0.6874097,-0.3448652,1.0789276,0.13553134,1.0936549,0.5104121,-0.5253063,0.46596682,-0.17439443,-0.0787402,-1.1249973,0.5716449,0.77458245,0.7863367,0.66327584,-1.0655555,1.200674,1.0360945,-0.3387858,1.0415406,-0.21426027,1.0159701,0.04759074,-0.8755885,0.32959938,1.1833163,-0.20267722,-0.21348146,0.1199867,2.1023595,1.5055274,0.8642597,1.9051286,-0.6661643,-0.4350264,-1.2073873,-0.018563576,-1.4011164,0.4414973,0.22638689,-0.24410929,-0.8277481,0.6506696,-0.3564301,1.1686828,1.1050124,-1.5901309,0.09090158,0.4773377,0.9949514,-0.0052425414,-0.5698401,0.9052167,-2.6189017,0.7666432,0.14331746,0.0039082924,1.4181204,-1.2217443,-0.7673626,1.2555089,-0.2576904,0.3808574,0.75073177,0.90109307,1.461734,0.27010885,0.07465833,-0.70140386,-2.2073197,1.6089867,0.35414708,0.19031252,-0.91281563,-0.93278444,1.5119394,0.3024574,0.5815995,1.5579888,-0.77811486,-1.9830734,-0.07270108,0.10912352,0.3760934,-1.0690477,0.45554698,-1.0801513,-2.1282072,0.3118835,0.2556368,0.2646687,-1.5316308,-0.17217773,1.0669082,-2.0402164,-0.24881451,-1.3722321,0.39979187,0.95113444,-0.065821804,1.1740663,0.7981008,0.2964875,-0.6783532,-0.6233138,0.14709501,-0.047993258,-0.5528961,-1.8730555,1.2896881,0.51121163,1.8078171,0.08158098,1.0194329,-2.1716502,1.5358356,0.81069696
22,0.06481378,-0.5869906,-1.0625962,-0.6895468,0.019700853,0.3059413,1.1111442,1.0549295,-0.2702765,0.58968407,0.37974077,0.6852066,0.84993094,-0.941509,-0.61560726,1.0157094,-0.5708679,0.69588906,-1.8446915,-0.62722296,0.7380749,-0.13641681,0.003550019,0.07333015,-0.097861305,-0.75357705,-0.76799476,0.047908463,0.5535781,-0.46403703,0.93785286,0.119690105,1.0887407,-0.18677428,0.07911428,-2.1924615,-0.67632973,1.739777,-0.7457392,-0.6681354,-0.25506335,1.3342462,0.58248687,-0.034255825,-1.0801421,-1.6712826,0.949131,-0.28325462,0.2538547,0.5591363,-1.1691394,-0.25543234,-0.41267288,-0.39906958,1.7666062,0.9593139,-0.5704993,0.088576615,-1.088189,-0.57248944,-0.6161326,0.8193524,-0.7534749,0.5130599,-0.27609056,1.3955293,-1.9454782,1.9861087,0.8036662,-0.50988555,-0.29923034,0.809713,-0.43740758,-0.61807495,0.711955,-0.31742707,-2.190332,-0.6931292,0.14064473,-0.13472286,-0.19330135,-1.0141418,-0.10318138,-0.008482525,1.2549825,1.4808884,0.16640848,0.45513207,0.4847279,1.0786073,0.15980348,-0.5760004,0.37869313,0.2742905,1.2618512,0.9776768,-0.46154106,-0.25438562,0.61785644,-1.1126491,-0.08649374,0.6973737,-0.6348309,-0.27492118,0.6815175,-0.93412244,0.4255939,-0.5911441,-0.40655425,0.805595,0.64231646,0.86950773,-0.43852112,0.0042608613,-1.8775133,0.45973268,-0.7989023,-0.2009632,-0.3561337,-1.4837314,0.8451039,1.1524631,0.11409412,0.24889442,-1.1399041,-0.66746837,-1.5648358,-0.5239876
23,-0.18011072,-0.23416533,-0.23938516,-0.6698215,0.6228352,0.37250775,-0.46674278,0.066731036,-0.7098739,0.49746487,-0.7335887,0.6511667,0.22065769,-0.15727901,-0.045877814,-0.62869316,-0.39211202,0.6827766,0.9802722,0.33099106,0.013860948,0.5792375,0.07148078,1.0090113,1.5667895,-0.16872385,-0.22755384,1.2958093,0.037326127,-1.1659162,-0.43256673,1.2050773,-1.500242,0.7442087,-0.2878525,0.17582838,-1.3181401,-0.60019505,-0.031723097,-0.5384704,0.30348068,0.054115765,-0.1798479,1.0809969,0.59068626,-1.0128219,-0.34952757,-1.1618512,-0.50547093,-0.70010436,-1.5726386,0.47728774,-0.87898254,-0.1760583,-0.32239288,-0.19318873,0.269043,-0.8915822,-0.6346182,-0.7622596,1.0273057,0.19332539,-0.3078075,-0.40077487,-0.7295693,0.64547896,0.42574582,0.017207664,-0.010822056,-0.7010093,-0.8511458,0.29482508,0.62783366,0.7936156,0.85498124,-0.3714527,-0.45590115,0.15521498,0.45750415,1.110753,0.91520554,1.0102875,-1.2846805,0.35538286,0.10426563,0.6649366,0.82141036,-0.27712542,-0.45411968,1.4738759,0.77147317,-0.13339242,-1.4739412,-0.6797531,1.1532146,-0.26304168,-0.3050416,-0.6581165,0.5493128,0.14170468,-1.1476463,0.14343542,-0.5990669,-1.0933919,0.50577986,-0.9429107,0.18158019,-0.0031807274,0.39800733,-1.3999264,-0.07704948,-0.19617443,0.7649293,0.028691418,0.79670566,1.0959849,-0.08014536,0.67634845,0.7325851,1.126805,-0.15849444,1.1899146,-0.092887685,0.50299406,1.0263108,-0.859574,0.51362133,-0.32467845
24,0.008180156,0.27645946,-0.35365167,-0.9542731,2.0442712,-0.23045933,-0.116745636,-0.11903815,0.6311837,1.0904404,1.0909977,0.8442805,1.993691,-1.4672441,-0.7277976,2.172613,0.39049777,-0.75210357,0.9827111,-0.36714995,1.0269078,0.76895505,-0.5903311,1.7649815,1.1214159,0.22065589,-0.5624105,1.1052631,0.29979396,-1.5838648,0.23898073,-1.3023721,2.7025447,-0.33291435,0.5889035,0.53610855,-0.032021083,-1.1686761,-1.2521787,-0.67153,1.5774252,-0.08078431,0.42959183,1.8100561,-1.0246141,-1.6632518,-0.46472102,-0.025080215,-0.24745755,-1.5160303,1.3652973,0.06844469,-3.069889,-0.9588743,-0.37173605,2.4430995,0.25526324,-2.6890335,0.6860243,0.56498045,1.4381337,-0.15233736,0.7489123,-1.4951597,-0.7770004,-0.91890186,-1.3289213,0.48050106,0.3581485,-0.04193332,-0.75868607,-0.16646466,-0.7642027,-0.34791362,0.8814659,-0.7029276,2.1416817,0.22765383,0.49385875,-0.8093097,-0.49641272,0.098425455,-0.4606508,0.6721517,0.6720592,-1.1102254,1.3590264,-0.8645969,1.8935305,1.003164,-1.6304585,-0.17685367,2.0853846,0.0054524224,0.5809864,-2.4018297,1.2936369,-1.4039723,-1.4258854,0.8116125,1.2435054,0.38935718,-0.28977913,-0.42083734,0.3826422,-0.07265109,0.0850395,-1.2249016,-0.9365589,1.3521678,0.52787054,1.4363717,1.2233226,-0.06487839,0.69590735,-0.6725992,0.8772932,0.29138047,0.5040126,-0.50340885,0.55661,1.4453079,0.75785977,2.9817002,2.2387059,-0.8606961,0.10728341,1.2302988
25,0.40835333,0.41051394,-2.8032088,-0.50781304,1.2389351,1.0234306,-1.9921705,0.2323339,0.6415362,-1.0568697,-1.4906563,1.3932188,0.19001253,1.5714889,0.05960536,1.0533549,0.31323528,-0.6797951,1.5149688,1.5706238,0.8418484,-0.10886532,1.0979328,-0.9285912,1.9615374,-0.90466446,-1.8948497,0.31403875,0.5385804,-0.655609,-0.13567677,0.35368875,0.4022218,2.1331792,-1.1010822,-0.09574005,1.3114957,-0.9307161,-1.8272648,-0.6782315,1.5078136,2.1487334,-0.11535554,1.297302,-1.6368159,-1.4235188,-2.1461742,0.23048337,-0.087268986,1.6471946,0.361718,0.121373326,-0.38260797,-0.25910267,-0.12695876,-0.7543913,0.42005223,-1.1198027,-0.36315745,-0.32047236,0.19295144,0.9358948,-0.20241787,1.3646872,-1.9178187,-0.95855933,0.13549787,-0.7247606,1.5366809,-2.6163054,0.047933273,-0.6763197,-1.4211512,0.043950737,0.96597236,0.28812253,1.3967506,-0.34389466,0.6153407,-2.0421877,-0.32447192,2.3165314,0.092009366,-0.4754395,-0.25507164,-0.69473565,0.4963991,0.9540695,-0.1772187,1.7951906,-1.2729776,-1.8215108,-0.27881315,0.016392611,0.5210872,-0.31755286,0.5902434,-1.4238987,-1.3832037,1.909383,0.52371097,0.0247534,-1.694525,-0.007012127,-0.44921133,-1.3950365,0.859677,-0.7249799,-0.9150964,-0.7617256,-0.49267137,1.1892147,0.83188426,-0.37855417,0.6936545,-1.4231225,0.49266973,-0.62657475,0.5101868,-1.0604225,1.3543104,-0.036223624,0.7974593,0.0032425602,1.6169587,-1.9144751,0.45451063,1.8845458
